SELLER_GEOLOCATION_KEY,SELLER_ZIP_CODE_PREFIX,CITY,STATE,LATITUDE,LONGITUDE
9077,36502,Uba,Minas Gerais,-21.124876951863783,-42.92677954827477
9079,36504,Uba,Minas Gerais,-21.113687113557148,-42.937331269957205
9084,36512,Tocantins,Minas Gerais,-21.1726252218232,-43.0219328222331
9088,36525,Guiricema,Minas Gerais,-21.00463525274551,-42.72034572426051
9099,36570,Vicosa,Minas Gerais,-20.754734638539293,-42.87751998529491
9102,36576,Porto Firme,Minas Gerais,-20.699028840686484,-42.99946861920252
9143,36773,Cataguases,Minas Gerais,-21.38265511641797,-42.70358535785255
9181,36886,Muriae,Minas Gerais,-21.136388018041888,-42.399282851834
9219,37004,Varginha,Minas Gerais,-21.56054070769344,-45.431818374934245
9221,37006,Varginha,Minas Gerais,-21.56544337798536,-45.438245098537486
9237,37048,Varginha,Minas Gerais,-21.57049733392885,-45.417846582240834
9246,37074,Varginha,Minas Gerais,-21.589520866289817,-45.44863686202702
9256,37135,Alfenas,Minas Gerais,-21.42217278248631,-45.96434436535584
9261,37142,Divisa Nova,Minas Gerais,-21.509980632593987,-46.195791142464834
9270,37165,Campo Do Meio,Minas Gerais,-21.109499455456906,-45.8298343383836
9272,37175,Ilicinea,Minas Gerais,-20.940577532886604,-45.82723735222764
9307,37400,Campanha,Minas Gerais,-21.834793738633515,-45.40188042460609
9311,37410,Tres Coracoes,Minas Gerais,-21.69337082687344,-45.25976867138686
9323,37443,Baependi,Minas Gerais,-21.961660896718744,-44.88903628055419
9343,37480,Lambari,Minas Gerais,-21.974223701500048,-45.349168217053055
9368,37540,Santa Rita Do Sapucai,Minas Gerais,-22.2472109395068,-45.70752067761215
9373,37550,Pouso Alegre,Minas Gerais,-22.235082800726914,-45.93392182723873
9386,37564,Borda Da Mata,Minas Gerais,-22.26258413023529,-46.1711239405763
9390,37570,Ouro Fino,Minas Gerais,-22.27848530503032,-46.37130155156736
9394,37580,Monte Siao,Minas Gerais,-22.430217898121075,-46.57340512991158
9396,37584,Congonhal,Minas Gerais,-21.865404185877196,-45.65082349975035
9400,37590,Jacutinga,Minas Gerais,-22.28814666432369,-46.61190091318773
9408,37640,Extrema,Minas Gerais,-22.855478223289115,-46.31950127100401
9409,37650,Camanducaia,Minas Gerais,-22.75549974414299,-46.14001332890425
9420,37704,Pocos De Caldas,Minas Gerais,-21.79283890701778,-46.56736517999681
9422,37706,Pocos De Caldas,Minas Gerais,-21.83041022834041,-46.54939078654484
9423,37708,Pocos De Caldas,Minas Gerais,-21.809418270403075,-46.55810811952666
9442,37795,Andradas,Minas Gerais,-22.07047143353818,-46.57354819165932
9453,37900,Passos,Minas Gerais,-20.719638211559776,-46.604848528571765
9479,37975,Itau De Minas,Minas Gerais,-20.74428836520151,-46.75138057010448
9484,38010,Uberaba,Minas Gerais,-19.748433127247832,-47.93624451081128
9488,38022,Uberaba,Minas Gerais,-19.760188995545462,-47.93914526044794
9533,38182,Araxa,Minas Gerais,-19.60522752530473,-46.92587490743116
9534,38183,Araxa,Minas Gerais,-19.59656150595795,-46.9374884832494
9544,38230,Fronteira,Minas Gerais,-20.279454990887864,-49.2025514813791
9574,38400,Uberlandia,Minas Gerais,-18.913247873843886,-48.27821224449974
9575,38401,Uberlandia,Minas Gerais,-18.8916159627286,-48.28981551637612
9576,38402,Uberlandia,Minas Gerais,-18.873998221431016,-48.27413981278632
9577,38405,Uberlandia,Minas Gerais,-18.892698009109008,-48.24993989716173
9580,38408,Uberlandia,Minas Gerais,-18.92408019816436,-48.249267186591496
9582,38410,Uberlandia,Minas Gerais,-18.954174871944243,-48.23791059400363
9584,38412,Uberlandia,Minas Gerais,-18.950237259905315,-48.309470659443285
9586,38414,Uberlandia,Minas Gerais,-18.921397435860225,-48.32946334496327
9595,38440,Araguari,Minas Gerais,-18.652644433692657,-48.192235480006914
9597,38442,Araguari,Minas Gerais,-18.645099494741665,-48.20499335469828
9600,38445,Araguari,Minas Gerais,-18.642201383387075,-48.17801460034548
9629,38650,Bonfinopolis De Minas,Minas Gerais,-16.562527667206663,-45.9986358674731
9634,38680,Arinos,Minas Gerais,-15.920350682439093,-46.10773503284158
9637,38700,Patos De Minas,Minas Gerais,-18.595141030878885,-46.51867937098783
9638,38701,Patos De Minas,Minas Gerais,-18.57640750971047,-46.52598592302643
9662,38770,Joao Pinheiro,Minas Gerais,-17.732005370360085,-46.16588731423498
9685,38950,Ibia,Minas Gerais,-19.515039180739823,-46.56160823512746
9760,39400,Montes Claros,Minas Gerais,-16.721976101453777,-43.86291363894473
9776,39442,Janauba,Minas Gerais,-15.80139862110408,-43.31032547167575
9883,39740,Guanhaes,Minas Gerais,-18.775765183946625,-42.93166199720478
9898,39801,Teofilo Otoni,Minas Gerais,-17.858065304878753,-41.49527921433998
9979,40130,Salvador,Bahia,-13.002628751515164,-38.52870781815749
9996,40243,Salvador,Bahia,-12.979401136116152,-38.49741792535077
10012,40285,Salvador,Bahia,-12.988918879886926,-38.48811019919628
10044,40368,Salvador,Bahia,-12.947852572416252,-38.49234455713731
10169,41342,Salvador,Bahia,-12.901987911198416,-38.40540238991363
10226,41820,Salvador,Bahia,-12.982806089337007,-38.45808623534632
10262,42738,Lauro De Freitas,Bahia,-12.893166748087063,-38.33787462509412
10300,44002,Feira De Santana,Bahia,-12.253205687347366,-38.96764393108892
10414,44600,Ipira,Bahia,-12.154533930203856,-39.74046054005801
10454,44895,Barro Alto,Bahia,-11.76948844484253,-41.90185348124609
10455,44900,Irece,Bahia,-11.304164446373443,-41.85580503001344
10618,45658,Ilheus,Bahia,-14.778697541236196,-39.05732606895031
10640,45810,Porto Seguro,Bahia,-16.432027097855745,-39.07562867228171
10641,45816,Arraial D'Ajuda,Bahia,-16.400187212609048,-39.26274691403601
10643,45820,Eunapolis,Bahia,-16.37521603869197,-39.58755141159429
10724,46430,Guanambi,Bahia,-14.223207197286886,-42.78339770003472
10900,48602,Paulo Afonso,Bahia,-9.404467767344052,-38.22233749886183
10995,49055,Aracaju,Sergipe,-10.913110813044035,-37.0617440450815
11094,49980,Neopolis,Sergipe,-10.32593083501133,-36.57752881665699
11128,50751,Recife,Pernambuco,-8.065025564806096,-34.917935588241974
11172,51250,Recife,Pernambuco,-8.135890720198345,-34.93253582376316
11187,52010,Recife,Pernambuco,-8.05886714139907,-34.90021057469489
11188,52011,Recife,Pernambuco,-8.049884228325222,-34.90083430094547
11189,52020,Recife,Pernambuco,-8.04541312454502,-34.894479353801344
11404,55002,Caruaru,Pernambuco,-8.285687286216563,-35.966465993202384
11405,55004,Caruaru,Pernambuco,-8.285133447365824,-35.97077216910167
11476,55325,Brejao,Pernambuco,-9.024839005157318,-36.57020044972058
11530,55602,Vitoria De Santo Antao,Pernambuco,-8.120502273342717,-35.29647027475308
11887,58030,Joao Pessoa,Paraíba,-7.114710808753138,-34.85561616256579
11923,58073,Joao Pessoa,Paraíba,-7.167711137112335,-34.85586576199042
11993,58280,Mamanguape,Paraíba,-6.837168594957803,-35.12688719306731
12034,58385,Serra Redonda,Paraíba,-7.185330489314501,-35.68043589181518
12044,58400,Campina Grande,Paraíba,-7.21946865312162,-35.89009882278153
12173,58865,Sao Bento,Paraíba,-6.491794555348289,-37.45186210632904
12208,59020,Natal,Rio Grande do Norte,-5.792244362728698,-35.201519792539244
12238,59077,Natal,Rio Grande do Norte,-5.8402480652230375,-35.20793075034625
12282,59152,Parnamirim,Rio Grande do Norte,-5.886563452788081,-35.208241315938245
12447,59775,Messias Targino,Rio Grande do Norte,-6.079137345909716,-37.51443645815574
12488,60025,Fortaleza,Ceará,-3.735941631656265,-38.53121161503804
12495,60110,Fortaleza,Ceará,-3.7350544672529065,-38.516716250629
12537,60346,Fortaleza,Ceará,-3.72380573973658,-38.59027002271371
12539,60348,Fortaleza,Ceará,-3.7174904631035073,-38.59928475757381
12561,60440,Fortaleza,Ceará,-3.758396168580586,-38.56817645033785
12586,60710,Fortaleza,Ceará,-3.786626668221326,-38.567945481184445
12600,60741,Fortaleza,Ceará,-3.7899436621017473,-38.55058854150021
12687,61658,Caucaia,Ceará,-3.7667659956037407,-38.65536409195577
12692,61760,Eusebio,Ceará,-3.8780846128375694,-38.4586571230597
12693,61800,Pacatuba,Ceará,-3.9538412260976616,-38.61516764086464
12772,62170,Mucambo,Ceará,-3.905726996478778,-40.74612755881526
12898,63020,Juazeiro Do Norte,Ceará,-7.214522842391537,-39.30961254620596
12993,63540,Varzea Alegre,Ceará,-6.792557339326901,-39.29859640215861
13064,64033,Teresina,Piauí,-5.12360945433745,-42.76834387096315
13390,65072,Sao Luis,Maranhão,-2.5012422006260024,-44.24816336596761
13998,69005,Manaus,Amazonas,-3.131672033317588,-60.019225134515096
14170,69900,Rio Branco,Acre,-9.967843044507292,-67.81328446862534
14231,70070,Brasilia,Distrito Federal,-15.784913720927284,-47.893015075867154
14244,70235,Brasilia,Distrito Federal,-15.813194505700215,-47.89330451642299
14309,70384,Brasilia,Distrito Federal,-15.827493762553392,-47.92443250257792
14321,70610,Brasilia,Distrito Federal,-15.791945278094722,-47.91225009691533
14329,70645,Brasilia,Distrito Federal,-15.781852449476984,-47.93405506253424
14348,70719,Brasilia,Distrito Federal,-15.786283585240913,-47.88911797837572
14359,70740,Brasilia,Distrito Federal,-15.76795567997682,-47.89101172793277
14381,70767,Brasilia,Distrito Federal,-15.745499125961471,-47.89486592426569
14409,70856,Brasilia,Distrito Federal,-15.761386740900727,-47.87892317594594
14432,71065,Brasilia,Distrito Federal,-15.842610145347995,-47.97578274752617
14433,71070,Brasilia,Distrito Federal,-15.832786657811656,-47.94636739374683
14436,71200,Brasilia,Distrito Federal,-15.79970985118922,-47.95136301648393
14439,71215,Brasilia,Distrito Federal,-15.81393345239898,-47.94702492834325
14454,71551,Brasilia,Distrito Federal,-15.788589186219673,-48.04288519197681
14482,71691,Brasilia,Distrito Federal,-15.8801623273159,-47.81695942803695
14510,71825,Brasilia,Distrito Federal,-15.88753718768234,-48.017071767851824
14515,71900,Brasilia,Distrito Federal,-15.832413589086704,-48.03745525074687
14519,71906,Brasilia,Distrito Federal,-15.831018038801858,-48.01102950131482
14536,71931,Brasilia,Distrito Federal,-15.83679338044598,-48.03955332417536
14537,71936,Brasilia,Distrito Federal,-15.840002227136711,-48.02467532124982
14583,72015,Brasilia,Distrito Federal,-15.838225542625713,-48.05340071885807
14593,72125,Brasilia,Distrito Federal,-15.813120200273898,-48.06773447506374
14608,72210,Brasilia,Distrito Federal,-15.806986072902076,-48.10495885348102
14614,72233,Ceilandia,Distrito Federal,-15.847901414408229,-48.11250056242789
14624,72251,Ceilandia,Distrito Federal,-15.788929833208348,-48.12481467459101
14637,72304,Brasilia,Distrito Federal,-15.86732460596578,-48.05886812552991
14651,72318,Brasilia,Distrito Federal,-15.862281152956912,-48.08044504065524
14677,72460,Brasilia,Distrito Federal,-16.02294658397918,-48.05071815778448
14699,72580,Brasilia,Distrito Federal,-15.788589186219673,-48.04288519197681
14739,72801,Luziania,Goiás,-16.262499271866016,-47.9564599598078
14811,73020,Brasilia,Distrito Federal,-15.657448058889154,-47.8095103858827
14878,73801,Formosa,Goiás,-15.54095046484551,-47.33733368967047
14886,73813,Formosa,Goiás,-15.550183236860994,-47.32949631600096
14917,74043,Goiania,Goiás,-16.675216754850805,-49.259844229933485
14918,74045,Goiania,Goiás,-16.666668525909763,-49.26423168695389
14929,74110,Goiania,Goiás,-16.68067771107654,-49.269496822210606
14935,74150,Goiania,Goiás,-16.696727724111284,-49.2674489444962
14940,74210,Goiania,Goiás,-16.695508962667134,-49.277109131763886
14942,74223,Goiania,Goiás,-16.71002207103072,-49.26658700280381
14943,74230,Goiania,Goiás,-16.71502406271718,-49.267861478851536
14952,74305,Goiania,Goiás,-16.69394476413473,-49.2969943378018
14957,74323,Goiania,Goiás,-16.690437557318464,-49.32701527508711
14960,74333,Goiania,Goiás,-16.711462089537843,-49.30572785049906
14963,74340,Goiania,Goiás,-16.720564633183724,-49.31057114298072
14964,74343,Goiania,Goiás,-16.73588063754187,-49.30233306734736
15000,74435,Goiania,Goiás,-16.66516567429145,-49.30168105114982
15013,74473,Goiania,Goiás,-16.62049778325646,-49.31927701031583
15044,74550,Goiania,Goiás,-16.66421284900217,-49.2821053072644
15047,74560,Goiania,Goiás,-16.659396369821284,-49.27380796092449
15048,74563,Goiania,Goiás,-16.651041561786958,-49.26760960542054
15049,74565,Goiania,Goiás,-16.640574122551232,-49.27648326906267
15056,74590,Goiania,Goiás,-16.6125226346468,-49.29609126429586
15072,74645,Goiania,Goiás,-16.664457060457906,-49.24469282203204
15125,74835,Goiania,Goiás,-16.715788940090025,-49.27402612240441
15159,74930,Aparecida De Goiania,Goiás,-16.766552159923314,-49.33937440860811
15251,75110,Anapolis,Goiás,-16.33320358612409,-48.93962957040374
15256,75123,Anapolis,Goiás,-16.34935519327304,-48.95546714694175
15257,75124,Anapolis,Goiás,-16.358532989500745,-48.96652103159388
15304,75345,Abadia De Goias,Goiás,-16.76706286540188,-49.438089420466014
15368,75640,Piracanjuba,Goiás,-17.30349906583519,-49.02636879088997
15370,75650,Morrinhos,Goiás,-17.733896355961825,-49.11590889021752
15442,75901,Rio Verde,Goiás,-17.804500726925003,-50.916494660436
15512,76330,Jaragua,Goiás,-15.7491870749417,-49.33210533214989
15536,76400,Uruacu,Goiás,-14.518474806651268,-49.14209708875239
15549,76500,Santa Terezinha De Goias,Goiás,-14.43073368841814,-49.7106029180799
15578,76804,Porto Velho,Rondônia,-8.766194545807497,-63.89356545864417
15627,76900,Ji-Parana,Rondônia,-10.87722223893279,-61.95841508458222
15874,78020,Cuiaba,Mato Grosso,-15.602881623512896,-56.10286061701278
15913,78095,Cuiaba,Mato Grosso,-15.66015569626835,-56.051496811618414
16021,78552,Sinop,Mato Grosso,-11.83455242799876,-55.50810988391814
16110,78820,Jaciara,Mato Grosso,-15.95127425196516,-54.98521595207802
16182,79090,Campo Grande,Mato Grosso do Sul,-20.477707649463674,-54.64954316039999
16194,79104,Campo Grande,Mato Grosso do Sul,-20.462851386084587,-54.691033888564334
16197,79107,Campo Grande,Mato Grosso do Sul,-20.43232199650956,-54.67213920600791
16200,79112,Campo Grande,Mato Grosso do Sul,-20.441781015109186,-54.65591056028647
16243,79400,Coxim,Mato Grosso do Sul,-18.50726515886232,-54.74875310212911
16368,80010,Curitiba,Paraná,-25.4336481653212,-49.26917337587714
16370,80020,Curitiba,Paraná,-25.43004408399644,-49.27125731457771
16371,80030,Curitiba,Paraná,-25.41703885144277,-49.26076000637535
16373,80040,Curitiba,Paraná,-25.418049427772548,-49.24877341863133
16374,80045,Curitiba,Paraná,-25.42573016525757,-49.253916412231625
16375,80050,Curitiba,Paraná,-25.435988026002335,-49.242692326351865
16376,80060,Curitiba,Paraná,-25.4296324166668,-49.26131687338103
16379,80210,Curitiba,Paraná,-25.440487711584133,-49.24440387666875
16380,80215,Curitiba,Paraná,-25.448218911049324,-49.25429722345311
16381,80220,Curitiba,Paraná,-25.45634962561849,-49.26500692384355
16382,80230,Curitiba,Paraná,-25.44157136040363,-49.26687451387347
16384,80240,Curitiba,Paraná,-25.448990860825592,-49.288609857292485
16386,80250,Curitiba,Paraná,-25.44361910981016,-49.27685485993967
16387,80310,Curitiba,Paraná,-25.45693388285516,-49.30945498395365
16388,80320,Curitiba,Paraná,-25.460581186381443,-49.29436386681011
16389,80330,Curitiba,Paraná,-25.469973555313803,-49.30737230197126
16391,80410,Curitiba,Paraná,-25.431322500860052,-49.27921885397559
16392,80420,Curitiba,Paraná,-25.437577798221543,-49.281917193320346
16393,80430,Curitiba,Paraná,-25.43014407428628,-49.28531986744621
16395,80510,Curitiba,Paraná,-25.421977539487497,-49.27871218867796
16398,80540,Curitiba,Paraná,-25.406298196877035,-49.26049870142464
16399,80610,Curitiba,Paraná,-25.46995508695772,-49.28982106037586
16401,80620,Curitiba,Paraná,-25.458880971712052,-49.28489400818676
16404,80710,Curitiba,Paraná,-25.428323460810248,-49.2998179022527
16405,80730,Curitiba,Paraná,-25.433759382431624,-49.297768497845375
16406,80740,Curitiba,Paraná,-25.44178653148088,-49.311076015365074
16410,81020,Curitiba,Paraná,-25.489784860457988,-49.28777755263101
16411,81030,Curitiba,Paraná,-25.483878697680183,-49.272408707514224
16412,81050,Curitiba,Paraná,-25.490559269496057,-49.30202735573883
16413,81070,Curitiba,Paraná,-25.48933940885059,-49.30383679400927
16414,81110,Curitiba,Paraná,-25.50251900304163,-49.290853752963606
16415,81130,Curitiba,Paraná,-25.50491463300755,-49.30003383657739
16418,81200,Curitiba,Paraná,-25.43719609261135,-49.332558792175945
16419,81210,Curitiba,Paraná,-25.44453240386969,-49.329172989634834
16423,81250,Curitiba,Paraná,-25.480181998926017,-49.34449549226664
16424,81260,Curitiba,Paraná,-25.482206654666104,-49.3524267635249
16427,81280,Curitiba,Paraná,-25.439849104802004,-49.352662543830256
16434,81320,Curitiba,Paraná,-25.476488477709093,-49.32116194845888
16436,81350,Curitiba,Paraná,-25.501030850103422,-49.33313993830728
16440,81460,Curitiba,Paraná,-25.54055177687508,-49.33432433759197
16445,81510,Curitiba,Paraná,-25.46829300619944,-49.242819262372365
16446,81520,Curitiba,Paraná,-25.46172885939092,-49.23992036516672
16447,81530,Curitiba,Paraná,-25.461016473603145,-49.23106387131832
16448,81540,Curitiba,Paraná,-25.466933727604204,-49.22156689032487
16450,81560,Curitiba,Paraná,-25.48678362877712,-49.217558003508486
16455,81630,Curitiba,Paraná,-25.483030814887616,-49.25480361170287
16456,81650,Curitiba,Paraná,-25.49249476953316,-49.23598691501028
16460,81720,Curitiba,Paraná,-25.51367322597389,-49.25560607832762
16461,81730,Curitiba,Paraná,-25.50862287827932,-49.226688173955225
16463,81770,Curitiba,Paraná,-25.52787394675076,-49.24112497530738
16464,81810,Curitiba,Paraná,-25.5070141831112,-49.2759629794623
16466,81825,Curitiba,Paraná,-25.528423545694107,-49.27549000055633
16467,81830,Curitiba,Paraná,-25.517200416852475,-49.264433478949705
16471,81880,Curitiba,Paraná,-25.538316019905263,-49.29333825774169
16472,81900,Curitiba,Paraná,-25.539419304830496,-49.27812341924668
16475,81925,Curitiba,Paraná,-25.54819843193852,-49.26600514643192
16476,81930,Curitiba,Paraná,-25.561713581369546,-49.2808171144202
16485,82040,Curitiba,Paraná,-25.4577751608811,-49.27717575595131
16490,82130,Curitiba,Paraná,-25.37860169525331,-49.27700666451326
16491,82200,Curitiba,Paraná,-25.396575894552832,-49.2657624456495
16493,82220,Curitiba,Paraná,-25.366232816434103,-49.26840872617114
16495,82300,Curitiba,Paraná,-25.42095848118938,-49.34741002841012
16498,82315,Curitiba,Paraná,-25.412063650373128,-49.35638685367503
16499,82320,Curitiba,Paraná,-25.40455664878175,-49.34546729400173
16500,82400,Curitiba,Paraná,-25.394747235498823,-49.34443757980698
16503,82510,Curitiba,Paraná,-25.39987209020921,-49.24086872435965
16504,82515,Curitiba,Paraná,-25.3956844749767,-49.22994864226332
16505,82520,Curitiba,Paraná,-25.4145439068856,-49.2298756255268
16507,82540,Curitiba,Paraná,-25.39388953858399,-49.25079721106641
16508,82560,Curitiba,Paraná,-25.38598499193811,-49.24450850596206
16512,82620,Curitiba,Paraná,-25.38315509684729,-49.2214765665517
16514,82640,Curitiba,Paraná,-25.376941287989236,-49.235294868640665
16519,82800,Curitiba,Paraná,-25.43440240888181,-49.22670350471233
16520,82810,Curitiba,Paraná,-25.43724984091199,-49.21243592752114
16525,82900,Curitiba,Paraná,-25.44579626219406,-49.22385136195064
16528,82940,Curitiba,Paraná,-25.45766656976808,-49.21739574951016
16535,83005,Sao Jose Dos Pinhais,Paraná,-25.538499348815023,-49.19950992683624
16536,83010,Sao Jose Dos Pinhais,Paraná,-25.54232647353517,-49.182195147235376
16537,83015,Sao Jose Dos Pinhais,Paraná,-25.5624037594301,-49.171162377895335
16538,83020,Sao Jose Dos Pinhais,Paraná,-25.55842134362273,-49.1956970201522
16543,83040,Sao Jose Dos Pinhais,Paraná,-25.51900260111036,-49.192980370956334
16545,83050,Sao Jose Dos Pinhais,Paraná,-25.499611064183387,-49.17715331430011
16549,83070,Sao Jose Dos Pinhais,Paraná,-25.52021966535569,-49.12503305036287
16550,83075,Sao Jose Dos Pinhais,Paraná,-25.533598155228827,-49.09013596451583
16553,83091,Sao Jose Dos Pinhais,Paraná,-25.64774351148683,-49.1753719726532
16571,83280,Guaratuba,Paraná,-25.887866961664876,-48.58448614693002
16586,83321,Pinhais,Paraná,-25.44680998746688,-49.1769727607593
16587,83322,Pinhais,Paraná,-25.45822497671693,-49.1849729329014
16588,83323,Pinhais,Paraná,-25.437225932288545,-49.19396558589781
16589,83324,Pinhais,Paraná,-25.425234868690318,-49.18911084076795
16592,83327,Pinhais,Paraná,-25.398094931342857,-49.160376455112726
16601,83402,Colombo,Paraná,-25.34745740182,-49.22194220493234
16604,83405,Colombo,Paraná,-25.363734182713863,-49.19199132492246
16607,83408,Colombo,Paraná,-25.36747499672606,-49.184199131513296
16608,83409,Colombo,Paraná,-25.37630077434973,-49.182382289020936
16610,83411,Colombo,Paraná,-25.33017432230493,-49.14948338931647
16618,83450,Bocaiuva Do Sul,Paraná,-25.21080605480616,-49.111757263590974
16627,83507,Almirante Tamandare,Paraná,-25.3418094415625,-49.29556761319491
16633,83535,Campo Magro,Paraná,-25.37560692266033,-49.38601129666979
16640,83602,Campo Largo,Paraná,-25.47231130095912,-49.53896364621775
16643,83605,Campo Largo,Paraná,-25.451028949732272,-49.55878492662089
16645,83607,Campo Largo,Paraná,-25.453481389268703,-49.51131950259274
16658,83707,Araucaria,Paraná,-25.544521880722883,-49.36104447895513
16660,83709,Araucaria,Paraná,-25.612764068813902,-49.37234951517324
16664,83800,Mandirituba,Paraná,-25.770383610713115,-49.32480184605346
16666,83820,Fazenda Rio Grande,Paraná,-25.64449513561673,-49.30091769165864
16667,83823,Fazenda Rio Grande,Paraná,-25.65991043136727,-49.299582691720765
16671,83830,Fazenda Rio Grande,Paraná,-25.6731766693026,-49.32801201663354
16672,83833,Fazenda Rio Grande,Paraná,-25.64411708576658,-49.32255004688336
16681,84010,Ponta Grossa,Paraná,-25.094349162546603,-50.16088307377575
16684,84020,Ponta Grossa,Paraná,-25.07996038746567,-50.13255780440032
16693,84035,Ponta Grossa,Paraná,-25.10727190687242,-50.15243746995066
16720,84172,Castro,Paraná,-24.79287620819997,-49.99313307387233
16723,84178,Castro,Paraná,-24.806893427540267,-50.00061681236041
16752,84430,Imbituva,Paraná,-25.22967701050208,-50.603896895070974
16758,84500,Irati,Paraná,-25.47409333503204,-50.65035940195514
16759,84530,Teixeira Soares,Paraná,-25.371975656252413,-50.462083835822334
16764,84600,Uniao Da Vitoria,Paraná,-26.23055032653292,-51.08592558853442
16781,84920,Japira,Paraná,-23.8119965425153,-50.14014250820877
16782,84925,Pinhalao,Paraná,-23.78967571984096,-50.058695203268186
16810,85065,Guarapuava,Paraná,-25.382309816870254,-51.45456651508261
16827,85200,Pitanga,Paraná,-24.75784641485761,-51.76595818161726
16836,85301,Laranjeiras Do Sul,Paraná,-25.406829674391112,-52.41264472955825
16861,85501,Pato Branco,Paraná,-26.226411667052982,-52.67454717796045
16890,85601,Francisco Beltrao,Paraná,-26.08062813286136,-53.05355217451234
16892,85603,Francisco Beltrao,Paraná,-26.044305666376307,-53.06371355213211
16903,85640,Ampere,Paraná,-25.91985831671865,-53.47434392960834
16923,85801,Cascavel,Paraná,-24.95918428429227,-53.462644000056976
16924,85802,Cascavel,Paraná,-24.96646635994288,-53.46672976531582
16926,85804,Cascavel,Paraná,-24.986482985801874,-53.49319710647036
16929,85807,Cascavel,Paraná,-24.944714386631645,-53.49030618847979
16931,85810,Cascavel,Paraná,-24.95138329734197,-53.46685083806428
16933,85812,Cascavel,Paraná,-24.949359133795447,-53.447920001105146
16934,85813,Cascavel,Paraná,-24.93683432443724,-53.451615089068994
16936,85815,Cascavel,Paraná,-24.93406854509024,-53.42368146577138
16937,85816,Cascavel,Paraná,-24.951755468655858,-53.42517181498288
16946,85830,Formosa Do Oeste,Paraná,-24.29602447706925,-53.3145970174448
16951,85851,Foz Do Iguacu,Paraná,-25.541844711589416,-54.58482020405327
16953,85853,Foz Do Iguacu,Paraná,-25.55569307488648,-54.56363111015772
16963,85863,Foz Do Iguacu,Paraná,-25.52417941764146,-54.56954811777931
16965,85865,Foz Do Iguacu,Paraná,-25.51124719435153,-54.585741372557344
16971,85875,Santa Terezinha De Itaipu,Paraná,-25.442862117746696,-54.402764727764094
16974,85880,Itaipulandia,Paraná,-25.14798062939181,-54.30365145115528
16976,85884,Medianeira,Paraná,-25.29320167334103,-54.09513421896752
16985,85900,Toledo,Paraná,-24.72820752248369,-53.7399277919009
16988,85903,Toledo,Paraná,-24.718385807053014,-53.75896263028575
16989,85904,Toledo,Paraná,-24.711673570658885,-53.74760648134386
16990,85905,Toledo,Paraná,-24.71295584259675,-53.734957787035874
16991,85906,Toledo,Paraná,-24.720782448085927,-53.72045160088671
17013,85948,Pato Bragado,Paraná,-24.625809140863744,-54.22673085775215
17014,85950,Palotina,Paraná,-24.28579720485287,-53.83767755670336
17019,85960,Marechal Candido Rondon,Paraná,-24.554525017898506,-54.05852495786673
17021,85980,Guaira,Paraná,-24.08674452889675,-54.25118501409774
17023,85988,Entre Rios Do Oeste,Paraná,-24.702966464945906,-54.23744799743772
17027,86010,Londrina,Paraná,-23.31812709264708,-51.15713642282817
17029,86020,Londrina,Paraná,-23.31260107304635,-51.167179746017865
17031,86026,Londrina,Paraná,-23.31127857267108,-51.15708411065321
17033,86030,Londrina,Paraná,-23.294530596455623,-51.12920015496957
17036,86035,Londrina,Paraná,-23.31108343286346,-51.13491705629724
17040,86039,Londrina,Paraná,-23.320821130920265,-51.14179623490432
17041,86040,Londrina,Paraná,-23.338993599490653,-51.136186148711786
17047,86046,Londrina,Paraná,-23.347856068970952,-51.14841421334773
17048,86047,Londrina,Paraná,-23.346965763755968,-51.171659062586336
17050,86050,Londrina,Paraná,-23.331336816395314,-51.17724545430463
17055,86060,Londrina,Paraná,-23.312446047306597,-51.17566618569716
17056,86061,Londrina,Paraná,-23.31205147436025,-51.17969767227215
17059,86065,Londrina,Paraná,-23.30386860736336,-51.203187655513645
17065,86073,Londrina,Paraná,-23.28153607141156,-51.18924552681825
17067,86076,Londrina,Paraná,-23.28625424632168,-51.17928261753932
17089,86170,Sertanopolis,Paraná,-23.059061150910853,-51.037541668178726
17090,86181,Cambe,Paraná,-23.27983623436763,-51.28352361017777
17094,86185,Cambe,Paraná,-23.289125956311928,-51.24296972291575
17100,86192,Cambe,Paraná,-23.28594398187703,-51.27363972371042
17112,86300,Cornelio Procopio,Paraná,-23.18116107729665,-50.64960783251922
17121,86360,Bandeirantes,Paraná,-23.11189686292529,-50.37155139815296
17125,86385,Barra Do Jacare,Paraná,-23.11271842909693,-50.17586042705906
17138,86600,Rolandia,Paraná,-23.31247663924116,-51.36500347341602
17141,86604,Rolandia,Paraná,-23.31814778205777,-51.39161964122817
17158,86690,Colorado,Paraná,-22.837653869064955,-51.9734220454062
17162,86702,Arapongas,Paraná,-23.390606579747445,-51.44664446905575
17163,86703,Arapongas,Paraná,-23.393188641236925,-51.419884975930565
17166,86706,Arapongas,Paraná,-23.427901225690107,-51.42388542180935
17167,86707,Arapongas,Paraná,-23.42482038097288,-51.4336614558996
17183,86800,Apucarana,Paraná,-23.554477080661936,-51.46575603144136
17184,86801,Apucarana,Paraná,-23.55735761468632,-51.48681824634586
17185,86802,Apucarana,Paraná,-23.569465190152844,-51.46762547683917
17187,86804,Apucarana,Paraná,-23.54060080145267,-51.45119611921
