DATE_KEY,FULL_DATE,YEAR,MONTH,MONTH_NAME,WEEK_IN_MONTH,DAY,DAY_OF_WEEK,TRIMESTER,NATIONAL_HOLIDAY_INDICATOR,WEEKDAY_INDICATOR
1,2016-01-01,2016,1,January,1,1,Friday,Q1,Holiday,Weekday
2,2016-01-02,2016,1,January,1,2,Saturday,Q1,Non-Holiday,Weekend
3,2016-01-03,2016,1,January,1,3,Sunday,Q1,Non-Holiday,Weekend
4,2016-01-04,2016,1,January,1,4,Monday,Q1,Non-Holiday,Weekday
5,2016-01-05,2016,1,January,1,5,Tuesday,Q1,Non-Holiday,Weekday
6,2016-01-06,2016,1,January,1,6,Wednesday,Q1,Non-Holiday,Weekday
7,2016-01-07,2016,1,January,1,7,Thursday,Q1,Non-Holiday,Weekday
8,2016-01-08,2016,1,January,2,8,Friday,Q1,Non-Holiday,Weekday
9,2016-01-09,2016,1,January,2,9,Saturday,Q1,Non-Holiday,Weekend
10,2016-01-10,2016,1,January,2,10,Sunday,Q1,Non-Holiday,Weekend
11,2016-01-11,2016,1,January,2,11,Monday,Q1,Non-Holiday,Weekday
12,2016-01-12,2016,1,January,2,12,Tuesday,Q1,Non-Holiday,Weekday
13,2016-01-13,2016,1,January,2,13,Wednesday,Q1,Non-Holiday,Weekday
14,2016-01-14,2016,1,January,2,14,Thursday,Q1,Non-Holiday,Weekday
15,2016-01-15,2016,1,January,2,15,Friday,Q1,Non-Holiday,Weekday
16,2016-01-16,2016,1,January,3,16,Saturday,Q1,Non-Holiday,Weekend
17,2016-01-17,2016,1,January,3,17,Sunday,Q1,Non-Holiday,Weekend
18,2016-01-18,2016,1,January,3,18,Monday,Q1,Non-Holiday,Weekday
19,2016-01-19,2016,1,January,3,19,Tuesday,Q1,Non-Holiday,Weekday
20,2016-01-20,2016,1,January,3,20,Wednesday,Q1,Non-Holiday,Weekday
21,2016-01-21,2016,1,January,3,21,Thursday,Q1,Non-Holiday,Weekday
22,2016-01-22,2016,1,January,3,22,Friday,Q1,Non-Holiday,Weekday
23,2016-01-23,2016,1,January,3,23,Saturday,Q1,Non-Holiday,Weekend
24,2016-01-24,2016,1,January,4,24,Sunday,Q1,Non-Holiday,Weekend
25,2016-01-25,2016,1,January,4,25,Monday,Q1,Non-Holiday,Weekday
26,2016-01-26,2016,1,January,4,26,Tuesday,Q1,Non-Holiday,Weekday
27,2016-01-27,2016,1,January,4,27,Wednesday,Q1,Non-Holiday,Weekday
28,2016-01-28,2016,1,January,4,28,Thursday,Q1,Non-Holiday,Weekday
29,2016-01-29,2016,1,January,4,29,Friday,Q1,Non-Holiday,Weekday
30,2016-01-30,2016,1,January,4,30,Saturday,Q1,Non-Holiday,Weekend
31,2016-01-31,2016,1,January,4,31,Sunday,Q1,Non-Holiday,Weekend
32,2016-02-01,2016,2,February,1,1,Monday,Q1,Non-Holiday,Weekday
33,2016-02-02,2016,2,February,1,2,Tuesday,Q1,Non-Holiday,Weekday
34,2016-02-03,2016,2,February,1,3,Wednesday,Q1,Non-Holiday,Weekday
35,2016-02-04,2016,2,February,1,4,Thursday,Q1,Non-Holiday,Weekday
36,2016-02-05,2016,2,February,1,5,Friday,Q1,Non-Holiday,Weekday
37,2016-02-06,2016,2,February,1,6,Saturday,Q1,Non-Holiday,Weekend
38,2016-02-07,2016,2,February,1,7,Sunday,Q1,Non-Holiday,Weekend
39,2016-02-08,2016,2,February,2,8,Monday,Q1,Non-Holiday,Weekday
40,2016-02-09,2016,2,February,2,9,Tuesday,Q1,Non-Holiday,Weekday
41,2016-02-10,2016,2,February,2,10,Wednesday,Q1,Non-Holiday,Weekday
42,2016-02-11,2016,2,February,2,11,Thursday,Q1,Non-Holiday,Weekday
43,2016-02-12,2016,2,February,2,12,Friday,Q1,Non-Holiday,Weekday
44,2016-02-13,2016,2,February,2,13,Saturday,Q1,Non-Holiday,Weekend
45,2016-02-14,2016,2,February,2,14,Sunday,Q1,Non-Holiday,Weekend
46,2016-02-15,2016,2,February,2,15,Monday,Q1,Non-Holiday,Weekday
47,2016-02-16,2016,2,February,3,16,Tuesday,Q1,Non-Holiday,Weekday
48,2016-02-17,2016,2,February,3,17,Wednesday,Q1,Non-Holiday,Weekday
49,2016-02-18,2016,2,February,3,18,Thursday,Q1,Non-Holiday,Weekday
50,2016-02-19,2016,2,February,3,19,Friday,Q1,Non-Holiday,Weekday
51,2016-02-20,2016,2,February,3,20,Saturday,Q1,Non-Holiday,Weekend
52,2016-02-21,2016,2,February,3,21,Sunday,Q1,Non-Holiday,Weekend
53,2016-02-22,2016,2,February,3,22,Monday,Q1,Non-Holiday,Weekday
54,2016-02-23,2016,2,February,3,23,Tuesday,Q1,Non-Holiday,Weekday
55,2016-02-24,2016,2,February,4,24,Wednesday,Q1,Non-Holiday,Weekday
56,2016-02-25,2016,2,February,4,25,Thursday,Q1,Non-Holiday,Weekday
57,2016-02-26,2016,2,February,4,26,Friday,Q1,Non-Holiday,Weekday
58,2016-02-27,2016,2,February,4,27,Saturday,Q1,Non-Holiday,Weekend
59,2016-02-28,2016,2,February,4,28,Sunday,Q1,Non-Holiday,Weekend
60,2016-02-29,2016,2,February,4,29,Monday,Q1,Non-Holiday,Weekday
61,2016-03-01,2016,3,March,1,1,Tuesday,Q1,Non-Holiday,Weekday
62,2016-03-02,2016,3,March,1,2,Wednesday,Q1,Non-Holiday,Weekday
63,2016-03-03,2016,3,March,1,3,Thursday,Q1,Non-Holiday,Weekday
64,2016-03-04,2016,3,March,1,4,Friday,Q1,Non-Holiday,Weekday
65,2016-03-05,2016,3,March,1,5,Saturday,Q1,Non-Holiday,Weekend
66,2016-03-06,2016,3,March,1,6,Sunday,Q1,Non-Holiday,Weekend
67,2016-03-07,2016,3,March,1,7,Monday,Q1,Non-Holiday,Weekday
68,2016-03-08,2016,3,March,2,8,Tuesday,Q1,Non-Holiday,Weekday
69,2016-03-09,2016,3,March,2,9,Wednesday,Q1,Non-Holiday,Weekday
70,2016-03-10,2016,3,March,2,10,Thursday,Q1,Non-Holiday,Weekday
71,2016-03-11,2016,3,March,2,11,Friday,Q1,Non-Holiday,Weekday
72,2016-03-12,2016,3,March,2,12,Saturday,Q1,Non-Holiday,Weekend
73,2016-03-13,2016,3,March,2,13,Sunday,Q1,Non-Holiday,Weekend
74,2016-03-14,2016,3,March,2,14,Monday,Q1,Non-Holiday,Weekday
75,2016-03-15,2016,3,March,2,15,Tuesday,Q1,Non-Holiday,Weekday
76,2016-03-16,2016,3,March,3,16,Wednesday,Q1,Non-Holiday,Weekday
77,2016-03-17,2016,3,March,3,17,Thursday,Q1,Non-Holiday,Weekday
78,2016-03-18,2016,3,March,3,18,Friday,Q1,Non-Holiday,Weekday
79,2016-03-19,2016,3,March,3,19,Saturday,Q1,Non-Holiday,Weekend
80,2016-03-20,2016,3,March,3,20,Sunday,Q1,Non-Holiday,Weekend
81,2016-03-21,2016,3,March,3,21,Monday,Q1,Non-Holiday,Weekday
82,2016-03-22,2016,3,March,3,22,Tuesday,Q1,Non-Holiday,Weekday
83,2016-03-23,2016,3,March,3,23,Wednesday,Q1,Non-Holiday,Weekday
84,2016-03-24,2016,3,March,4,24,Thursday,Q1,Non-Holiday,Weekday
85,2016-03-25,2016,3,March,4,25,Friday,Q1,Non-Holiday,Weekday
86,2016-03-26,2016,3,March,4,26,Saturday,Q1,Non-Holiday,Weekend
87,2016-03-27,2016,3,March,4,27,Sunday,Q1,Non-Holiday,Weekend
88,2016-03-28,2016,3,March,4,28,Monday,Q1,Non-Holiday,Weekday
89,2016-03-29,2016,3,March,4,29,Tuesday,Q1,Non-Holiday,Weekday
90,2016-03-30,2016,3,March,4,30,Wednesday,Q1,Non-Holiday,Weekday
91,2016-03-31,2016,3,March,4,31,Thursday,Q1,Non-Holiday,Weekday
92,2016-04-01,2016,4,April,1,1,Friday,Q2,Non-Holiday,Weekday
93,2016-04-02,2016,4,April,1,2,Saturday,Q2,Non-Holiday,Weekend
94,2016-04-03,2016,4,April,1,3,Sunday,Q2,Non-Holiday,Weekend
95,2016-04-04,2016,4,April,1,4,Monday,Q2,Non-Holiday,Weekday
96,2016-04-05,2016,4,April,1,5,Tuesday,Q2,Non-Holiday,Weekday
97,2016-04-06,2016,4,April,1,6,Wednesday,Q2,Non-Holiday,Weekday
98,2016-04-07,2016,4,April,1,7,Thursday,Q2,Non-Holiday,Weekday
99,2016-04-08,2016,4,April,2,8,Friday,Q2,Non-Holiday,Weekday
100,2016-04-09,2016,4,April,2,9,Saturday,Q2,Non-Holiday,Weekend
101,2016-04-10,2016,4,April,2,10,Sunday,Q2,Non-Holiday,Weekend
102,2016-04-11,2016,4,April,2,11,Monday,Q2,Non-Holiday,Weekday
103,2016-04-12,2016,4,April,2,12,Tuesday,Q2,Non-Holiday,Weekday
104,2016-04-13,2016,4,April,2,13,Wednesday,Q2,Non-Holiday,Weekday
105,2016-04-14,2016,4,April,2,14,Thursday,Q2,Non-Holiday,Weekday
106,2016-04-15,2016,4,April,2,15,Friday,Q2,Non-Holiday,Weekday
107,2016-04-16,2016,4,April,3,16,Saturday,Q2,Non-Holiday,Weekend
108,2016-04-17,2016,4,April,3,17,Sunday,Q2,Non-Holiday,Weekend
109,2016-04-18,2016,4,April,3,18,Monday,Q2,Non-Holiday,Weekday
110,2016-04-19,2016,4,April,3,19,Tuesday,Q2,Non-Holiday,Weekday
111,2016-04-20,2016,4,April,3,20,Wednesday,Q2,Non-Holiday,Weekday
112,2016-04-21,2016,4,April,3,21,Thursday,Q2,Holiday,Weekday
113,2016-04-22,2016,4,April,3,22,Friday,Q2,Non-Holiday,Weekday
114,2016-04-23,2016,4,April,3,23,Saturday,Q2,Non-Holiday,Weekend
115,2016-04-24,2016,4,April,4,24,Sunday,Q2,Non-Holiday,Weekend
116,2016-04-25,2016,4,April,4,25,Monday,Q2,Non-Holiday,Weekday
117,2016-04-26,2016,4,April,4,26,Tuesday,Q2,Non-Holiday,Weekday
118,2016-04-27,2016,4,April,4,27,Wednesday,Q2,Non-Holiday,Weekday
119,2016-04-28,2016,4,April,4,28,Thursday,Q2,Non-Holiday,Weekday
120,2016-04-29,2016,4,April,4,29,Friday,Q2,Non-Holiday,Weekday
121,2016-04-30,2016,4,April,4,30,Saturday,Q2,Non-Holiday,Weekend
122,2016-05-01,2016,5,May,1,1,Sunday,Q2,Holiday,Weekend
123,2016-05-02,2016,5,May,1,2,Monday,Q2,Non-Holiday,Weekday
124,2016-05-03,2016,5,May,1,3,Tuesday,Q2,Non-Holiday,Weekday
125,2016-05-04,2016,5,May,1,4,Wednesday,Q2,Non-Holiday,Weekday
126,2016-05-05,2016,5,May,1,5,Thursday,Q2,Non-Holiday,Weekday
127,2016-05-06,2016,5,May,1,6,Friday,Q2,Non-Holiday,Weekday
128,2016-05-07,2016,5,May,1,7,Saturday,Q2,Non-Holiday,Weekend
129,2016-05-08,2016,5,May,2,8,Sunday,Q2,Non-Holiday,Weekend
130,2016-05-09,2016,5,May,2,9,Monday,Q2,Non-Holiday,Weekday
131,2016-05-10,2016,5,May,2,10,Tuesday,Q2,Non-Holiday,Weekday
132,2016-05-11,2016,5,May,2,11,Wednesday,Q2,Non-Holiday,Weekday
133,2016-05-12,2016,5,May,2,12,Thursday,Q2,Non-Holiday,Weekday
134,2016-05-13,2016,5,May,2,13,Friday,Q2,Non-Holiday,Weekday
135,2016-05-14,2016,5,May,2,14,Saturday,Q2,Non-Holiday,Weekend
136,2016-05-15,2016,5,May,2,15,Sunday,Q2,Non-Holiday,Weekend
137,2016-05-16,2016,5,May,3,16,Monday,Q2,Non-Holiday,Weekday
138,2016-05-17,2016,5,May,3,17,Tuesday,Q2,Non-Holiday,Weekday
139,2016-05-18,2016,5,May,3,18,Wednesday,Q2,Non-Holiday,Weekday
140,2016-05-19,2016,5,May,3,19,Thursday,Q2,Non-Holiday,Weekday
141,2016-05-20,2016,5,May,3,20,Friday,Q2,Non-Holiday,Weekday
142,2016-05-21,2016,5,May,3,21,Saturday,Q2,Non-Holiday,Weekend
143,2016-05-22,2016,5,May,3,22,Sunday,Q2,Non-Holiday,Weekend
144,2016-05-23,2016,5,May,3,23,Monday,Q2,Non-Holiday,Weekday
145,2016-05-24,2016,5,May,4,24,Tuesday,Q2,Non-Holiday,Weekday
146,2016-05-25,2016,5,May,4,25,Wednesday,Q2,Non-Holiday,Weekday
147,2016-05-26,2016,5,May,4,26,Thursday,Q2,Non-Holiday,Weekday
148,2016-05-27,2016,5,May,4,27,Friday,Q2,Non-Holiday,Weekday
149,2016-05-28,2016,5,May,4,28,Saturday,Q2,Non-Holiday,Weekend
150,2016-05-29,2016,5,May,4,29,Sunday,Q2,Non-Holiday,Weekend
151,2016-05-30,2016,5,May,4,30,Monday,Q2,Non-Holiday,Weekday
152,2016-05-31,2016,5,May,4,31,Tuesday,Q2,Non-Holiday,Weekday
153,2016-06-01,2016,6,June,1,1,Wednesday,Q2,Non-Holiday,Weekday
154,2016-06-02,2016,6,June,1,2,Thursday,Q2,Non-Holiday,Weekday
155,2016-06-03,2016,6,June,1,3,Friday,Q2,Non-Holiday,Weekday
156,2016-06-04,2016,6,June,1,4,Saturday,Q2,Non-Holiday,Weekend
157,2016-06-05,2016,6,June,1,5,Sunday,Q2,Non-Holiday,Weekend
158,2016-06-06,2016,6,June,1,6,Monday,Q2,Non-Holiday,Weekday
159,2016-06-07,2016,6,June,1,7,Tuesday,Q2,Non-Holiday,Weekday
160,2016-06-08,2016,6,June,2,8,Wednesday,Q2,Non-Holiday,Weekday
161,2016-06-09,2016,6,June,2,9,Thursday,Q2,Non-Holiday,Weekday
162,2016-06-10,2016,6,June,2,10,Friday,Q2,Non-Holiday,Weekday
163,2016-06-11,2016,6,June,2,11,Saturday,Q2,Non-Holiday,Weekend
164,2016-06-12,2016,6,June,2,12,Sunday,Q2,Non-Holiday,Weekend
165,2016-06-13,2016,6,June,2,13,Monday,Q2,Non-Holiday,Weekday
166,2016-06-14,2016,6,June,2,14,Tuesday,Q2,Non-Holiday,Weekday
167,2016-06-15,2016,6,June,2,15,Wednesday,Q2,Non-Holiday,Weekday
168,2016-06-16,2016,6,June,3,16,Thursday,Q2,Non-Holiday,Weekday
169,2016-06-17,2016,6,June,3,17,Friday,Q2,Non-Holiday,Weekday
170,2016-06-18,2016,6,June,3,18,Saturday,Q2,Non-Holiday,Weekend
171,2016-06-19,2016,6,June,3,19,Sunday,Q2,Non-Holiday,Weekend
172,2016-06-20,2016,6,June,3,20,Monday,Q2,Non-Holiday,Weekday
173,2016-06-21,2016,6,June,3,21,Tuesday,Q2,Non-Holiday,Weekday
174,2016-06-22,2016,6,June,3,22,Wednesday,Q2,Non-Holiday,Weekday
175,2016-06-23,2016,6,June,3,23,Thursday,Q2,Non-Holiday,Weekday
176,2016-06-24,2016,6,June,4,24,Friday,Q2,Non-Holiday,Weekday
177,2016-06-25,2016,6,June,4,25,Saturday,Q2,Non-Holiday,Weekend
178,2016-06-26,2016,6,June,4,26,Sunday,Q2,Non-Holiday,Weekend
179,2016-06-27,2016,6,June,4,27,Monday,Q2,Non-Holiday,Weekday
180,2016-06-28,2016,6,June,4,28,Tuesday,Q2,Non-Holiday,Weekday
181,2016-06-29,2016,6,June,4,29,Wednesday,Q2,Non-Holiday,Weekday
182,2016-06-30,2016,6,June,4,30,Thursday,Q2,Non-Holiday,Weekday
183,2016-07-01,2016,7,July,1,1,Friday,Q3,Non-Holiday,Weekday
184,2016-07-02,2016,7,July,1,2,Saturday,Q3,Non-Holiday,Weekend
185,2016-07-03,2016,7,July,1,3,Sunday,Q3,Non-Holiday,Weekend
186,2016-07-04,2016,7,July,1,4,Monday,Q3,Non-Holiday,Weekday
187,2016-07-05,2016,7,July,1,5,Tuesday,Q3,Non-Holiday,Weekday
188,2016-07-06,2016,7,July,1,6,Wednesday,Q3,Non-Holiday,Weekday
189,2016-07-07,2016,7,July,1,7,Thursday,Q3,Non-Holiday,Weekday
190,2016-07-08,2016,7,July,2,8,Friday,Q3,Non-Holiday,Weekday
191,2016-07-09,2016,7,July,2,9,Saturday,Q3,Non-Holiday,Weekend
192,2016-07-10,2016,7,July,2,10,Sunday,Q3,Non-Holiday,Weekend
193,2016-07-11,2016,7,July,2,11,Monday,Q3,Non-Holiday,Weekday
194,2016-07-12,2016,7,July,2,12,Tuesday,Q3,Non-Holiday,Weekday
195,2016-07-13,2016,7,July,2,13,Wednesday,Q3,Non-Holiday,Weekday
196,2016-07-14,2016,7,July,2,14,Thursday,Q3,Non-Holiday,Weekday
197,2016-07-15,2016,7,July,2,15,Friday,Q3,Non-Holiday,Weekday
198,2016-07-16,2016,7,July,3,16,Saturday,Q3,Non-Holiday,Weekend
199,2016-07-17,2016,7,July,3,17,Sunday,Q3,Non-Holiday,Weekend
200,2016-07-18,2016,7,July,3,18,Monday,Q3,Non-Holiday,Weekday
201,2016-07-19,2016,7,July,3,19,Tuesday,Q3,Non-Holiday,Weekday
202,2016-07-20,2016,7,July,3,20,Wednesday,Q3,Non-Holiday,Weekday
203,2016-07-21,2016,7,July,3,21,Thursday,Q3,Non-Holiday,Weekday
204,2016-07-22,2016,7,July,3,22,Friday,Q3,Non-Holiday,Weekday
205,2016-07-23,2016,7,July,3,23,Saturday,Q3,Non-Holiday,Weekend
206,2016-07-24,2016,7,July,4,24,Sunday,Q3,Non-Holiday,Weekend
207,2016-07-25,2016,7,July,4,25,Monday,Q3,Non-Holiday,Weekday
208,2016-07-26,2016,7,July,4,26,Tuesday,Q3,Non-Holiday,Weekday
209,2016-07-27,2016,7,July,4,27,Wednesday,Q3,Non-Holiday,Weekday
210,2016-07-28,2016,7,July,4,28,Thursday,Q3,Non-Holiday,Weekday
211,2016-07-29,2016,7,July,4,29,Friday,Q3,Non-Holiday,Weekday
212,2016-07-30,2016,7,July,4,30,Saturday,Q3,Non-Holiday,Weekend
213,2016-07-31,2016,7,July,4,31,Sunday,Q3,Non-Holiday,Weekend
214,2016-08-01,2016,8,August,1,1,Monday,Q3,Non-Holiday,Weekday
215,2016-08-02,2016,8,August,1,2,Tuesday,Q3,Non-Holiday,Weekday
216,2016-08-03,2016,8,August,1,3,Wednesday,Q3,Non-Holiday,Weekday
217,2016-08-04,2016,8,August,1,4,Thursday,Q3,Non-Holiday,Weekday
218,2016-08-05,2016,8,August,1,5,Friday,Q3,Non-Holiday,Weekday
219,2016-08-06,2016,8,August,1,6,Saturday,Q3,Non-Holiday,Weekend
220,2016-08-07,2016,8,August,1,7,Sunday,Q3,Non-Holiday,Weekend
221,2016-08-08,2016,8,August,2,8,Monday,Q3,Non-Holiday,Weekday
222,2016-08-09,2016,8,August,2,9,Tuesday,Q3,Non-Holiday,Weekday
223,2016-08-10,2016,8,August,2,10,Wednesday,Q3,Non-Holiday,Weekday
224,2016-08-11,2016,8,August,2,11,Thursday,Q3,Non-Holiday,Weekday
225,2016-08-12,2016,8,August,2,12,Friday,Q3,Non-Holiday,Weekday
226,2016-08-13,2016,8,August,2,13,Saturday,Q3,Non-Holiday,Weekend
227,2016-08-14,2016,8,August,2,14,Sunday,Q3,Non-Holiday,Weekend
228,2016-08-15,2016,8,August,2,15,Monday,Q3,Non-Holiday,Weekday
229,2016-08-16,2016,8,August,3,16,Tuesday,Q3,Non-Holiday,Weekday
230,2016-08-17,2016,8,August,3,17,Wednesday,Q3,Non-Holiday,Weekday
231,2016-08-18,2016,8,August,3,18,Thursday,Q3,Non-Holiday,Weekday
232,2016-08-19,2016,8,August,3,19,Friday,Q3,Non-Holiday,Weekday
233,2016-08-20,2016,8,August,3,20,Saturday,Q3,Non-Holiday,Weekend
234,2016-08-21,2016,8,August,3,21,Sunday,Q3,Non-Holiday,Weekend
235,2016-08-22,2016,8,August,3,22,Monday,Q3,Non-Holiday,Weekday
236,2016-08-23,2016,8,August,3,23,Tuesday,Q3,Non-Holiday,Weekday
237,2016-08-24,2016,8,August,4,24,Wednesday,Q3,Non-Holiday,Weekday
238,2016-08-25,2016,8,August,4,25,Thursday,Q3,Non-Holiday,Weekday
239,2016-08-26,2016,8,August,4,26,Friday,Q3,Non-Holiday,Weekday
240,2016-08-27,2016,8,August,4,27,Saturday,Q3,Non-Holiday,Weekend
241,2016-08-28,2016,8,August,4,28,Sunday,Q3,Non-Holiday,Weekend
242,2016-08-29,2016,8,August,4,29,Monday,Q3,Non-Holiday,Weekday
243,2016-08-30,2016,8,August,4,30,Tuesday,Q3,Non-Holiday,Weekday
244,2016-08-31,2016,8,August,4,31,Wednesday,Q3,Non-Holiday,Weekday
245,2016-09-01,2016,9,September,1,1,Thursday,Q3,Non-Holiday,Weekday
246,2016-09-02,2016,9,September,1,2,Friday,Q3,Non-Holiday,Weekday
247,2016-09-03,2016,9,September,1,3,Saturday,Q3,Non-Holiday,Weekend
248,2016-09-04,2016,9,September,1,4,Sunday,Q3,Non-Holiday,Weekend
249,2016-09-05,2016,9,September,1,5,Monday,Q3,Non-Holiday,Weekday
250,2016-09-06,2016,9,September,1,6,Tuesday,Q3,Non-Holiday,Weekday
251,2016-09-07,2016,9,September,1,7,Wednesday,Q3,Holiday,Weekday
252,2016-09-08,2016,9,September,2,8,Thursday,Q3,Non-Holiday,Weekday
253,2016-09-09,2016,9,September,2,9,Friday,Q3,Non-Holiday,Weekday
254,2016-09-10,2016,9,September,2,10,Saturday,Q3,Non-Holiday,Weekend
255,2016-09-11,2016,9,September,2,11,Sunday,Q3,Non-Holiday,Weekend
256,2016-09-12,2016,9,September,2,12,Monday,Q3,Non-Holiday,Weekday
257,2016-09-13,2016,9,September,2,13,Tuesday,Q3,Non-Holiday,Weekday
258,2016-09-14,2016,9,September,2,14,Wednesday,Q3,Non-Holiday,Weekday
259,2016-09-15,2016,9,September,2,15,Thursday,Q3,Non-Holiday,Weekday
260,2016-09-16,2016,9,September,3,16,Friday,Q3,Non-Holiday,Weekday
261,2016-09-17,2016,9,September,3,17,Saturday,Q3,Non-Holiday,Weekend
262,2016-09-18,2016,9,September,3,18,Sunday,Q3,Non-Holiday,Weekend
263,2016-09-19,2016,9,September,3,19,Monday,Q3,Non-Holiday,Weekday
264,2016-09-20,2016,9,September,3,20,Tuesday,Q3,Non-Holiday,Weekday
265,2016-09-21,2016,9,September,3,21,Wednesday,Q3,Non-Holiday,Weekday
266,2016-09-22,2016,9,September,3,22,Thursday,Q3,Non-Holiday,Weekday
267,2016-09-23,2016,9,September,3,23,Friday,Q3,Non-Holiday,Weekday
268,2016-09-24,2016,9,September,4,24,Saturday,Q3,Non-Holiday,Weekend
269,2016-09-25,2016,9,September,4,25,Sunday,Q3,Non-Holiday,Weekend
270,2016-09-26,2016,9,September,4,26,Monday,Q3,Non-Holiday,Weekday
271,2016-09-27,2016,9,September,4,27,Tuesday,Q3,Non-Holiday,Weekday
272,2016-09-28,2016,9,September,4,28,Wednesday,Q3,Non-Holiday,Weekday
273,2016-09-29,2016,9,September,4,29,Thursday,Q3,Non-Holiday,Weekday
274,2016-09-30,2016,9,September,4,30,Friday,Q3,Non-Holiday,Weekday
275,2016-10-01,2016,10,October,1,1,Saturday,Q4,Non-Holiday,Weekend
276,2016-10-02,2016,10,October,1,2,Sunday,Q4,Non-Holiday,Weekend
277,2016-10-03,2016,10,October,1,3,Monday,Q4,Non-Holiday,Weekday
278,2016-10-04,2016,10,October,1,4,Tuesday,Q4,Non-Holiday,Weekday
279,2016-10-05,2016,10,October,1,5,Wednesday,Q4,Non-Holiday,Weekday
280,2016-10-06,2016,10,October,1,6,Thursday,Q4,Non-Holiday,Weekday
281,2016-10-07,2016,10,October,1,7,Friday,Q4,Non-Holiday,Weekday
282,2016-10-08,2016,10,October,2,8,Saturday,Q4,Non-Holiday,Weekend
283,2016-10-09,2016,10,October,2,9,Sunday,Q4,Non-Holiday,Weekend
284,2016-10-10,2016,10,October,2,10,Monday,Q4,Non-Holiday,Weekday
285,2016-10-11,2016,10,October,2,11,Tuesday,Q4,Non-Holiday,Weekday
286,2016-10-12,2016,10,October,2,12,Wednesday,Q4,Holiday,Weekday
287,2016-10-13,2016,10,October,2,13,Thursday,Q4,Non-Holiday,Weekday
288,2016-10-14,2016,10,October,2,14,Friday,Q4,Non-Holiday,Weekday
289,2016-10-15,2016,10,October,2,15,Saturday,Q4,Non-Holiday,Weekend
290,2016-10-16,2016,10,October,3,16,Sunday,Q4,Non-Holiday,Weekend
291,2016-10-17,2016,10,October,3,17,Monday,Q4,Non-Holiday,Weekday
292,2016-10-18,2016,10,October,3,18,Tuesday,Q4,Non-Holiday,Weekday
293,2016-10-19,2016,10,October,3,19,Wednesday,Q4,Non-Holiday,Weekday
294,2016-10-20,2016,10,October,3,20,Thursday,Q4,Non-Holiday,Weekday
295,2016-10-21,2016,10,October,3,21,Friday,Q4,Non-Holiday,Weekday
296,2016-10-22,2016,10,October,3,22,Saturday,Q4,Non-Holiday,Weekend
297,2016-10-23,2016,10,October,3,23,Sunday,Q4,Non-Holiday,Weekend
298,2016-10-24,2016,10,October,4,24,Monday,Q4,Non-Holiday,Weekday
299,2016-10-25,2016,10,October,4,25,Tuesday,Q4,Non-Holiday,Weekday
300,2016-10-26,2016,10,October,4,26,Wednesday,Q4,Non-Holiday,Weekday
301,2016-10-27,2016,10,October,4,27,Thursday,Q4,Non-Holiday,Weekday
302,2016-10-28,2016,10,October,4,28,Friday,Q4,Non-Holiday,Weekday
303,2016-10-29,2016,10,October,4,29,Saturday,Q4,Non-Holiday,Weekend
304,2016-10-30,2016,10,October,4,30,Sunday,Q4,Non-Holiday,Weekend
305,2016-10-31,2016,10,October,4,31,Monday,Q4,Non-Holiday,Weekday
306,2016-11-01,2016,11,November,1,1,Tuesday,Q4,Non-Holiday,Weekday
307,2016-11-02,2016,11,November,1,2,Wednesday,Q4,Holiday,Weekday
308,2016-11-03,2016,11,November,1,3,Thursday,Q4,Non-Holiday,Weekday
309,2016-11-04,2016,11,November,1,4,Friday,Q4,Non-Holiday,Weekday
310,2016-11-05,2016,11,November,1,5,Saturday,Q4,Non-Holiday,Weekend
311,2016-11-06,2016,11,November,1,6,Sunday,Q4,Non-Holiday,Weekend
312,2016-11-07,2016,11,November,1,7,Monday,Q4,Non-Holiday,Weekday
313,2016-11-08,2016,11,November,2,8,Tuesday,Q4,Non-Holiday,Weekday
314,2016-11-09,2016,11,November,2,9,Wednesday,Q4,Non-Holiday,Weekday
315,2016-11-10,2016,11,November,2,10,Thursday,Q4,Non-Holiday,Weekday
316,2016-11-11,2016,11,November,2,11,Friday,Q4,Non-Holiday,Weekday
317,2016-11-12,2016,11,November,2,12,Saturday,Q4,Non-Holiday,Weekend
318,2016-11-13,2016,11,November,2,13,Sunday,Q4,Non-Holiday,Weekend
319,2016-11-14,2016,11,November,2,14,Monday,Q4,Non-Holiday,Weekday
320,2016-11-15,2016,11,November,2,15,Tuesday,Q4,Holiday,Weekday
321,2016-11-16,2016,11,November,3,16,Wednesday,Q4,Non-Holiday,Weekday
322,2016-11-17,2016,11,November,3,17,Thursday,Q4,Non-Holiday,Weekday
323,2016-11-18,2016,11,November,3,18,Friday,Q4,Non-Holiday,Weekday
324,2016-11-19,2016,11,November,3,19,Saturday,Q4,Non-Holiday,Weekend
325,2016-11-20,2016,11,November,3,20,Sunday,Q4,Non-Holiday,Weekend
326,2016-11-21,2016,11,November,3,21,Monday,Q4,Non-Holiday,Weekday
327,2016-11-22,2016,11,November,3,22,Tuesday,Q4,Non-Holiday,Weekday
328,2016-11-23,2016,11,November,3,23,Wednesday,Q4,Non-Holiday,Weekday
329,2016-11-24,2016,11,November,4,24,Thursday,Q4,Non-Holiday,Weekday
330,2016-11-25,2016,11,November,4,25,Friday,Q4,Non-Holiday,Weekday
331,2016-11-26,2016,11,November,4,26,Saturday,Q4,Non-Holiday,Weekend
